,file,start_time,end_time,participant,ground_truth,ground_truth_cleaned,ground_truth_cleaned_no_punctuation
553,0005/D0005_A.txt,66.05,72.82,5,也没有嗯/i/p说，所以到了我可能小学的时候还好就是有时候比如说我迟到了会。,也没有说，所以到了我可能小学的时候还好就是有时候比如说我迟到了会。,也没有说所以到了我可能小学的时候还好就是有时候比如说我迟到了会
554,0005/D0005_A.txt,72.94,75.59,5,说到这个我就说不出来，就是因为。,说到这个我就说不出来，就是因为。,说到这个我就说不出来就是因为
555,0005/D0005_A.txt,75.78,83.96,5,你要嗯/i迟到的话，你肯定要[要要]喊的话，比如说点名要到，或者是你要说你迟到的话你会进。,你要迟到的话，你肯定要喊的话，比如说点名要到，或者是你要说你迟到的话你会进。,你要迟到的话你肯定要喊的话比如说点名要到或者是你要说你迟到的话你会进
556,0005/D0005_A.txt,83.98,89.48,5,你要进门的时候你要会喊就是要报告，你[你]对于这两个字你就喊不出来。,你要进门的时候你要会喊就是要报告，你对于这两个字你就喊不出来。,你要进门的时候你要会喊就是要报告你对于这两个字你就喊不出来
557,0005/D0005_A.txt,89.63,93.9,5,小的时候也其它的好像没有过多的影响日常生活说话呀这些。,小的时候也其它的好像没有过多的影响日常生活说话呀这些。,小的时候也其它的好像没有过多的影响日常生活说话呀这些
558,0005/D0005_A.txt,94.37,101.33,5,直到我上了，我还有就是有时候会，嗯/i，还有就是老师会问问题，如果你自己。,直到我上了，我还有就是有时候会，，还有就是老师会问问题，如果你自己。,直到我上了我还有就是有时候会还有就是老师会问问题如果你自己
559,0005/D0005_A.txt,102.92,109.15,5,有意识的，你开始恐慌的话，然后就是这个时候老师会让你回答问题，你确实回答不出来。,有意识的，你开始恐慌的话，然后就是这个时候老师会让你回答问题，你确实回答不出来。,有意识的你开始恐慌的话然后就是这个时候老师会让你回答问题你确实回答不出来
560,0005/D0005_A.txt,109.28,114.82,5,如果你自己没有意识的老师突然点到你问问题，你就会可能就是能回答出来。,如果你自己没有意识的老师突然点到你问问题，你就会可能就是能回答出来。,如果你自己没有意识的老师突然点到你问问题你就会可能就是能回答出来
561,0005/D0005_A.txt,115.43,122.92,5,直到我从/p上就是我，看开始就说就是[就是就是]啥，就是上大学开始。,直到我从上就是我，看开始就说就是啥，就是上大学开始。,直到我从上就是我看开始就说就是啥就是上大学开始
562,0005/D0005_A.txt,123.49,128.89,5,自己一个人去了一个陌生的地方开始出现了，就是口吃就是日常生活都。,自己一个人去了一个陌生的地方开始出现了，就是口吃就是日常生活都。,自己一个人去了一个陌生的地方开始出现了就是口吃就是日常生活都
563,0005/D0005_A.txt,128.92,134.02,5,就是你去食堂打饭的时候，你都会说不出来，比如说人家问你吃啥你都得说半天。,就是你去食堂打饭的时候，你都会说不出来，比如说人家问你吃啥你都得说半天。,就是你去食堂打饭的时候你都会说不出来比如说人家问你吃啥你都得说半天
564,0005/D0005_A.txt,134.12,138.85,5,还有就是我们医学生嘛，老师要点名，这个时候也说不出来，每天晚上。,还有就是我们医学生嘛，老师要点名，这个时候也说不出来，每天晚上。,还有就是我们医学生嘛老师要点名这个时候也说不出来每天晚上
565,0005/D0005_A.txt,138.98,145.87,5,呃/i因为我们大一的时候很好多，就是平均每天晚上晚自习都要点名，这个时候的话就。,因为我们大一的时候很好多，就是平均每天晚上晚自习都要点名，这个时候的话就。,因为我们大一的时候很好多就是平均每天晚上晚自习都要点名这个时候的话就
566,0005/D0005_A.txt,146.19,152.57,5,就是嗯/i啥一般，一嗯/i就是他一般呀就是只要念到我名字的时候，我就会答不出来到。,就是啥一般，一就是他一般呀就是只要念到我名字的时候，我就会答不出来到。,就是啥一般一就是他一般呀就是只要念到我名字的时候我就会答不出来到
567,0005/D0005_A.txt,152.63,160.3,5,就是这个，然后就是这个，反正困扰了很多年，一直就之前也没有注意，但是之前因为这个口吃说实话也。,就是这个，然后就是这个，反正困扰了很多年，一直就之前也没有注意，但是之前因为这个口吃说实话也。,就是这个然后就是这个反正困扰了很多年一直就之前也没有注意但是之前因为这个口吃说实话也
568,0005/D0005_A.txt,160.82,162.92,5,就是会/p。,就是会。,就是会
569,0005/D0005_A.txt,163.24,173.68,5,会很那个啥，就是会很难过每天，但是没有想着主动要[要]改这个毛病，直到就是现在工作了，还有就读研究生的时候，要毕业答辩的时候。,会很那个啥，就是会很难过每天，但是没有想着主动要改这个毛病，直到就是现在工作了，还有就读研究生的时候，要毕业答辩的时候。,会很那个啥就是会很难过每天但是没有想着主动要改这个毛病直到就是现在工作了还有就读研究生的时候要毕业答辩的时候
570,0005/D0005_A.txt,173.85,176.35,5,也[也]是面临这个问题，就是。,也是面临这个问题，就是。,也是面临这个问题就是
571,0005/D0005_A.txt,176.84,183.04,5,嗯/i就是人多的时候，一到紧张的时候就会，尤其就是刚开始你刚开始你要说话的时候。,就是人多的时候，一到紧张的时候就会，尤其就是刚开始你刚开始你要说话的时候。,就是人多的时候一到紧张的时候就会尤其就是刚开始你刚开始你要说话的时候
572,0005/D0005_A.txt,187.57,190.75,5,就是你刚开始说话的时候就会说不出来话。,就是你刚开始说话的时候就会说不出来话。,就是你刚开始说话的时候就会说不出来话
573,0005/D0005_A.txt,191.15,199.47,5,嗯/i，还有就是我们医生嘛要交班嘛，我研究生的时候就要交班，每天交班的时候就是可能刚开始就说不出来话就[就]是。,，还有就是我们医生嘛要交班嘛，我研究生的时候就要交班，每天交班的时候就是可能刚开始就说不出来话就是。,还有就是我们医生嘛要交班嘛我研究生的时候就要交班每天交班的时候就是可能刚开始就说不出来话就是
574,0005/D0005_A.txt,199.53,204.52,5,就是得等一段时间你才能说出来，反正就是困扰了很多年，就是现在。,就是得等一段时间你才能说出来，反正就是困扰了很多年，就是现在。,就是得等一段时间你才能说出来反正就是困扰了很多年就是现在
575,0005/D0005_A.txt,204.95,208.64,5,可能[可能]就是我现在和你说话就可能没有那么。,可能就是我现在和你说话就可能没有那么。,可能就是我现在和你说话就可能没有那么
576,0005/D0005_A.txt,209.59,215.72,5,那么听起来那么严重了，就是因为工作了嘛，因为医生嘛，你不断的要和同事交流，和病人交流。,那么听起来那么严重了，就是因为工作了嘛，因为医生嘛，你不断的要和同事交流，和病人交流。,那么听起来那么严重了就是因为工作了嘛因为医生嘛你不断的要和同事交流和病人交流
577,0005/D0005_A.txt,216.15,224.65,5,嗯/i，就是之前刚嗯/i/p，你如果说话你都说不了的话，肯定他们都会觉得你这个人就是干啥啥不行，就是那种。,，就是之前刚，你如果说话你都说不了的话，肯定他们都会觉得你这个人就是干啥啥不行，就是那种。,就是之前刚你如果说话你都说不了的话肯定他们都会觉得你这个人就是干啥啥不行就是那种
578,0005/D0005_A.txt,224.81,229.31,5,所以现在可能我觉得我心态可能慢[慢]的在变化，可能所以现在。,所以现在可能我觉得我心态可能慢的在变化，可能所以现在。,所以现在可能我觉得我心态可能慢的在变化可能所以现在
579,0005/D0005_A.txt,229.73,236.92,5,现在好一点，但是这个就是口吃，嗯/i可能我现在就时好时坏，如果心态好了的话，我现在说话就很正常。,现在好一点，但是这个就是口吃，可能我现在就时好时坏，如果心态好了的话，我现在说话就很正常。,现在好一点但是这个就是口吃可能我现在就时好时坏如果心态好了的话我现在说话就很正常
580,0005/D0005_A.txt,237.17,240.27,5,如果心态嗯/i/p如果心态不太好的话，就会。,如果心态如果心态不太好的话，就会。,如果心态如果心态不太好的话就会
581,0005/D0005_A.txt,240.43,243.99,5,就会说话嗯/i就会怎么说就口吃特别严重。,就会说话就会怎么说就口吃特别严重。,就会说话就会怎么说就口吃特别严重
582,0005/D0005_A.txt,244.71,253.18,5,反正现在就嗯/i就是可能[可能]这几天就会好一点，但是隔一段如果有一段是有[有]一个事情影响到我，比如说我急。,反正现在就就是可能这几天就会好一点，但是隔一段如果有一段是有一个事情影响到我，比如说我急。,反正现在就就是可能这几天就会好一点但是隔一段如果有一段是有一个事情影响到我比如说我急
583,0005/D0005_A.txt,253.45,259.43,5,我突然有一个我说不出来，心态一下就崩了，以后可能就[可能就]说话就会有。,我突然有一个我说不出来，心态一下就崩了，以后可能就说话就会有。,我突然有一个我说不出来心态一下就崩了以后可能就说话就会有
584,0005/D0005_A.txt,260.34,265.09,5,说话就会有影响，就会一下，就是感觉有就是时好时坏的那种。,说话就会有影响，就会一下，就是感觉有就是时好时坏的那种。,说话就会有影响就会一下就是感觉有就是时好时坏的那种
585,0005/D0005_A.txt,265.46,270.05,5,嗯/i，就像/p第一步吧，就是时好时坏，嗯/i/p。,，就像第一步吧，就是时好时坏，。,就像第一步吧就是时好时坏
586,0005/D0005_A.txt,303.35,308.67,5,嗯/p/i，没有换词，其实我之前想因为我是急性子，就是。,，没有换词，其实我之前想因为我是急性子，就是。,没有换词其实我之前想因为我是急性子就是
587,0005/D0005_A.txt,308.69,319.55,5,那种<overlap>急的时候就是特别想把话说出来，我还没有到了脑子的到思[思]考的地步，比如说我可以理性一点，我说不出来我可以换词，其实我每次的词我就想我可以这样。,那种急的时候就是特别想把话说出来，我还没有到了脑子的到思考的地步，比如说我可以理性一点，我说不出来我可以换词，其实我每次的词我就想我可以这样。,那种急的时候就是特别想把话说出来我还没有到了脑子的到思考的地步比如说我可以理性一点我说不出来我可以换词其实我每次的词我就想我可以这样
588,0005/D0005_A.txt,319.77,328.43,5,但是我就是那种急性子，等到我一般遇到事我以后，我就想赶紧把它说[说]完，我这样我就可以心里边嗯/i心里边不要那么紧张了。,但是我就是那种急性子，等到我一般遇到事我以后，我就想赶紧把它说完，我这样我就可以心里边心里边不要那么紧张了。,但是我就是那种急性子等到我一般遇到事我以后我就想赶紧把它说完我这样我就可以心里边心里边不要那么紧张了
589,0005/D0005_A.txt,328.46,338.91,5,但是我感觉我还没有到那种嗯/i，虽然说每次我也看你们就发的那些说可以换词呀什么之类，但是我[我]每次我还没有到那种地步，就是我紧张的时候。,但是我感觉我还没有到那种，虽然说每次我也看你们就发的那些说可以换词呀什么之类，但是我每次我还没有到那种地步，就是我紧张的时候。,但是我感觉我还没有到那种虽然说每次我也看你们就发的那些说可以换词呀什么之类但是我每次我还没有到那种地步就是我紧张的时候
590,0005/D0005_A.txt,339.02,350.5,5,我紧张的[我紧张的/p]比[比]如[比如]说就是啥就是，嗯/i，怎么说就是，比如说我紧张了，然后我脑嗯/i[脑脑]子里边一片空白，我根本没有想到要换词这么。,我紧张的比如说就是啥就是，，怎么说就是，比如说我紧张了，然后我脑子里边一片空白，我根本没有想到要换词这么。,我紧张的比如说就是啥就是怎么说就是比如说我紧张了然后我脑子里边一片空白我根本没有想到要换词这么
591,0005/D0005_A.txt,350.71,359.38,5,就是这个我还没有想到，但是平常的话我是看你们[看你们]发的那些是可以就是说可以换词，但是我一到紧张时候我就忘了这些。,就是这个我还没有想到，但是平常的话我是看你们发的那些是可以就是说可以换词，但是我一到紧张时候我就忘了这些。,就是这个我还没有想到但是平常的话我是看你们发的那些是可以就是说可以换词但是我一到紧张时候我就忘了这些
592,0005/D0005_A.txt,359.44,367.6,5,就是想我赶紧把这些话说出来，这样我觉得我就可以是轻松点了，就不用那么紧张了嗯/i。,就是想我赶紧把这些话说出来，这样我觉得我就可以是轻松点了，就不用那么紧张了。,就是想我赶紧把这些话说出来这样我觉得我就可以是轻松点了就不用那么紧张了
593,0005/D0005_A.txt,395.85,404.06,5,我现在我觉得我就是如果我嗯/i，比如说我出现了口吃，我可能会加个词/p你知道吧，我之前。,我现在我觉得我就是如果我，比如说我出现了口吃，我可能会加个词你知道吧，我之前。,我现在我觉得我就是如果我比如说我出现了口吃我可能会加个词你知道吧我之前
