,file_name,gt_transcriptions,total_stutter
569,8098-278278-0007.csv,patience colored up and trembled when stutter edward first saw her edward did not refer to the past for some time stutter after they had renewed their acquaintance he wooed her stutter and want her,10
570,8098-278278-0017.csv,the site of a coward's stutter blood can never make a warrior tremble the gray head and the sagamore are safe,2
571,8098-278278-0013.csv,the cottage in the stutter forest was held by and eventually made over stutter to pablo who became a very steady character and in the course of time married a young girl from hardwood and at a house full of young gypsies,8
572,8098-278278-0038.csv,drew his tomahawk from his girdle and feeling stutter the bowl on its head began to inhale the vapors of the weed through the hollow handle,3
573,8098-278278-0005.csv,hey edward stutter recollect that i have a zenith observed past my life stutter in the woods edward was most kindly received by mr heatherstone edward,5
574,8098-278278-0008.csv,then always explain about stutter year after the restoration stutter was a fat at hampton court given stutter in honor of three marriages taking place edward beverly to patience heatherstone chaloner,13
575,8098-278278-0024.csv,prove favorable to his views and he required stutter know of the prompter that his own feelings to convince him of the expediency of profiting by so unexpected and advantage without seeming to hesitate,3
576,8098-278278-0006.csv,i'm mr heatherstone stutter to him his intentions relative to ironwood expressed his sense of stutter gentleman's conduct simply adding you may think me stutter and petua sir but i trust you will believe me grateful,13
577,8098-278278-0014.csv,oswald so soon is edward came down to ironwood gave up his place in the new forest and lived entirely with edward as his steward and phoebe also went to ironwood and lived to a good old age,0
578,8098-278278-0030.csv,i thanked him and you will spirit lives in the stutter wife of one of my young men can the cutting stranger frighten stutter away he would possess some knowledge in the memory practice among the indians,8
579,8098-278278-0029.csv,you're not long stutter occupy this eat wisely taken a little in the shade when another of the elder warriors who spoke the stutter language addressed him my stutter canada father does not forget his children said the chief,13
580,8098-278278-0018.csv,go uncas and the open stutter hand are now strangers it is enough,3
581,8098-278278-0000.csv,after that speech sir the sooner you get stutter back again the better retarded edith but edward me to stutter to humphrey and they beat a retreat have you seen the intent and humphrey know,8
582,8098-278278-0019.csv,original porsche miss friend urged him toward the stutter door and admonished stutter him the danger of the might attend the discovery of their intercourse slowly reluctantly yielding to stutter necessity he quitted the place and mingled with the throng that hubbard and i,11
583,8098-278278-0025.csv,he walked into the lodge and stutter took his seat with a gravity recorded stutter admirably with a deportment of his hosts i hate to but searching glenn suffice to tell him that the wonka still remains where he had left him,7
584,8098-278278-0009.csv,to alice and granville to stutter edith and as his majesty himself said as he gave away the bride's could loyalty be better rewarded but our young readers will not be content if they do not hear,2
585,8098-278278-0034.csv,equal to that maintained by stutter the chief who was in truth and your relative of the afflicted woman the minutes lingered and the delay had seemed an hour to the adventure and empiricism when is your wand laid aside his pipe,4
586,8098-278278-0026.csv,david had not reappeared no other restraint was imposed on the former than the watchful looks of a young huron replace themselves at hand the one-armed warrior leaned against the post that formed one side of the narrow doorway,0
587,8098-278278-0023.csv,stutter those were turned uncle's likely to remind them of his character and the stutter suspicious circumstances of his visit you produce no visible sensation so far the terrible scene that it just occurred,7
